id,question_fr,sql,difficulty,generation_model,batch_index,variety_profile,variety_style,tables_used,tags,accept_for_training,reject_reasons,runtime_ok,runtime_error,runtime_timeout,execution_ms,result_row_count,result_col_count,result_hash_sha256
cand_000747,Quel est le nombre moyen de champs safir (safir_field_id) couverts par les règles d’extraction d’un jeu de règles ?,"SELECT AVG(cnt) AS avg_safir_fields_per_ruleset FROM (SELECT ruleset_id, COUNT(DISTINCT safir_field_id) AS cnt FROM field_rules GROUP BY ruleset_id);",medium,openai/gpt-oss-120b,38,rules_and_controls,portfolio_review,"[""field_rules""]","[""safir_field_coverage""]",True,[],True,,False,7,1,1,f2d8b46ca9abf58b3aaddea048d139aacf9be748c785f4099161a5113c1d3aca
cand_000748,"Pour chaque masque, quel est le ratio entre le nombre de règles d’extraction et le nombre de règles de validation ?","SELECT fr.mask, (fr.cnt * 1.0 / vr.cnt) AS extraction_to_validation_ratio FROM (SELECT mask, COUNT(*) AS cnt FROM field_rules GROUP BY mask) fr JOIN (SELECT mask, COUNT(*) AS cnt FROM validation_rules GROUP BY mask) vr ON fr.mask = vr.mask;",medium,openai/gpt-oss-120b,38,rules_and_controls,portfolio_review,"[""field_rules"", ""validation_rules""]","[""extraction_validation_ratio""]",True,[],True,,False,9,3,2,df304928f391a219daf86e22649f166e3afbc1dd8271f8d9c620cc68e669b8d3
cand_000749,Quel est le nombre total de règles (extraction + validation) appliquées aux masques M57_CA et M57_CFU combinés ?,"SELECT ( (SELECT COUNT(*) FROM field_rules WHERE mask IN ('M57_CA','M57_CFU')) + (SELECT COUNT(*) FROM validation_rules WHERE mask IN ('M57_CA','M57_CFU')) ) AS total_rules_combined;",medium,openai/gpt-oss-120b,38,rules_and_controls,portfolio_review,"[""field_rules"", ""validation_rules""]","[""combined_mask_rules""]",True,[],True,,False,8,1,1,f2d8b46ca9abf58b3aaddea048d139aacf9be748c785f4099161a5113c1d3aca
cand_000750,Quel est le taux de croissance du nombre de règles d’extraction entre le premier et le dernier jeu de règles créé ?,"WITH first_ruleset AS (SELECT ruleset_id FROM rulesets ORDER BY created_at ASC LIMIT 1), last_ruleset AS (SELECT ruleset_id FROM rulesets ORDER BY created_at DESC LIMIT 1), first_cnt AS (SELECT COUNT(*) AS cnt FROM field_rules WHERE ruleset_id = (SELECT ruleset_id FROM first_ruleset)), last_cnt AS (SELECT COUNT(*) AS cnt FROM field_rules WHERE ruleset_id = (SELECT ruleset_id FROM last_ruleset)) SELECT ( (last_cnt.cnt - first_cnt.cnt) * 100.0 / NULLIF(first_cnt.cnt,0) ) AS growth_percent FROM first_cnt, last_cnt;",medium,openai/gpt-oss-120b,38,rules_and_controls,portfolio_review,"[""rulesets"", ""field_rules""]","[""field_rules_growth""]",True,[],True,,False,0,1,1,f2d8b46ca9abf58b3aaddea048d139aacf9be748c785f4099161a5113c1d3aca
cand_000751,"Pour chaque jeu de règles, calculez la densité de contrôle définie comme le nombre total de règles (extraction + validation) divisé par le nombre de masques distincts couverts, et indiquez les trois jeux avec la densité la plus élevée.","WITH masks AS (SELECT ruleset_id, mask FROM field_rules UNION SELECT ruleset_id, mask FROM validation_rules), mask_counts AS (SELECT ruleset_id, COUNT(DISTINCT mask) AS distinct_masks FROM masks GROUP BY ruleset_id), rule_counts AS (SELECT ruleset_id, COUNT(*) AS total_rules FROM (SELECT ruleset_id FROM field_rules UNION ALL SELECT ruleset_id FROM validation_rules) GROUP BY ruleset_id) SELECT r.ruleset_id, rc.total_rules * 1.0 / NULLIF(mc.distinct_masks,0) AS control_density FROM rulesets r JOIN rule_counts rc ON r.ruleset_id = rc.ruleset_id JOIN mask_counts mc ON r.ruleset_id = mc.ruleset_id ORDER BY control_density DESC LIMIT 3;",hard,openai/gpt-oss-120b,38,rules_and_controls,portfolio_review,"[""rulesets"", ""field_rules"", ""validation_rules""]","[""control_density"", ""top_rulesets""]",True,[],True,,False,16,3,2,e580fcf3f53cb5792cb341b3cd0d262232d802a34ac2e2b18b6ce2566b8c8764
cand_000752,"Identifiez les masques pour lesquels le nombre de règles de validation de niveau 'ECHEC' dépasse de plus de 50 % le nombre de règles d’extraction correspondantes, et indiquez le ratio exact.","WITH fr AS (SELECT mask, COUNT(*) AS cnt_fr FROM field_rules GROUP BY mask), vr AS (SELECT mask, COUNT(*) AS cnt_vr FROM validation_rules WHERE level_of_problem='ECHEC' GROUP BY mask) SELECT vr.mask, vr.cnt_vr * 1.0 / NULLIF(fr.cnt_fr,0) AS failure_to_extraction_ratio FROM vr JOIN fr ON vr.mask = fr.mask WHERE vr.cnt_vr > 1.5 * fr.cnt_fr;",hard,openai/gpt-oss-120b,38,rules_and_controls,portfolio_review,"[""field_rules"", ""validation_rules""]","[""validation_failure_ratio""]",True,[],True,,False,10,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000753,"Pour chaque jeu de règles, calculez le pourcentage de ses règles d’extraction qui ciblent plus de 10 champs safir différents, et listez les jeux où ce pourcentage dépasse 30 %.","WITH fr AS (SELECT ruleset_id, COUNT(*) AS total_rules, COUNT(DISTINCT safir_field_id) AS distinct_safir FROM field_rules GROUP BY ruleset_id) SELECT ruleset_id, (distinct_safir * 100.0 / NULLIF(total_rules,0)) AS percent_multi_safir FROM fr WHERE distinct_safir > 10 AND (distinct_safir * 100.0 / NULLIF(total_rules,0)) > 30;",hard,openai/gpt-oss-120b,38,rules_and_controls,portfolio_review,"[""field_rules""]","[""safir_field_diversity""]",True,[],True,,False,7,23,2,f5fe048a2e491919df17e4ff6adcf136edbeed06bee55f6fd5c4dcf11168e929
cand_000754,"Déterminez le nombre moyen de règles de validation par masque pour les jeux de règles créés après le 1er janvier 2023, et comparez-le au nombre moyen global.","WITH recent_rulesets AS (SELECT ruleset_id FROM rulesets WHERE created_at >= '2023-01-01'), overall AS (SELECT mask, COUNT(*) AS cnt FROM validation_rules GROUP BY mask), recent AS (SELECT vr.mask, COUNT(*) AS cnt FROM validation_rules vr JOIN recent_rulesets rr ON vr.ruleset_id = rr.ruleset_id GROUP BY vr.mask) SELECT (SELECT AVG(cnt) FROM recent) AS avg_recent_per_mask, (SELECT AVG(cnt) FROM overall) AS avg_overall_per_mask;",hard,openai/gpt-oss-120b,38,rules_and_controls,portfolio_review,"[""rulesets"", ""validation_rules""]","[""validation_rules_recent_vs_overall""]",True,[],True,,False,10,1,2,f2d8b46ca9abf58b3aaddea048d139aacf9be748c785f4099161a5113c1d3aca
cand_000755,"Pour chaque jeu de règles, calculez le score de robustesse défini comme le nombre de règles de validation de niveau 'ALERTE' multiplié par le nombre de masques couverts, puis classez les jeux par ce score décroissant.","WITH vr AS (SELECT ruleset_id, COUNT(*) AS alert_cnt FROM validation_rules WHERE level_of_problem='ALERTE' GROUP BY ruleset_id), masks AS (SELECT ruleset_id, COUNT(DISTINCT mask) AS mask_cnt FROM (SELECT ruleset_id, mask FROM field_rules UNION SELECT ruleset_id, mask FROM validation_rules) GROUP BY ruleset_id) SELECT r.ruleset_id, (COALESCE(vr.alert_cnt,0) * COALESCE(masks.mask_cnt,0)) AS robustness_score FROM rulesets r LEFT JOIN vr ON r.ruleset_id = vr.ruleset_id LEFT JOIN masks ON r.ruleset_id = masks.ruleset_id ORDER BY robustness_score DESC;",hard,openai/gpt-oss-120b,38,rules_and_controls,portfolio_review,"[""rulesets"", ""field_rules"", ""validation_rules""]","[""robustness_score""]",True,[],True,,False,14,51,2,62b5e819e8f1b54739b6dd8954860bb50aa23ccb4a3b5f5f647947d3f7bf594f
cand_000756,"Identifiez les jeux de règles où le nombre de règles d’extraction dépasse de plus de 20 % le nombre de règles de validation, et indiquez le ratio exact pour chaque jeu.","WITH fr AS (SELECT ruleset_id, COUNT(*) AS cnt_fr FROM field_rules GROUP BY ruleset_id), vr AS (SELECT ruleset_id, COUNT(*) AS cnt_vr FROM validation_rules GROUP BY ruleset_id) SELECT fr.ruleset_id, (fr.cnt_fr * 1.0 / NULLIF(vr.cnt_vr,0)) AS extraction_to_validation_ratio FROM fr JOIN vr ON fr.ruleset_id = vr.ruleset_id WHERE fr.cnt_fr > 1.2 * vr.cnt_vr;",hard,openai/gpt-oss-120b,38,rules_and_controls,portfolio_review,"[""field_rules"", ""validation_rules""]","[""extraction_vs_validation_ratio""]",True,[],True,,False,1,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000757,Quel est le total du champ D001 par année pour le budget principal (BP) ?,"SELECT d.document_year,
       SUM(CAST(er.value AS REAL)) AS total_D001
FROM extraction_results er
JOIN documents d ON er.document_id = d.document_id
WHERE er.safir_field_id = 'D001' AND d.budget_type = 'BP'
GROUP BY d.document_year
ORDER BY d.document_year;",easy,openai/gpt-oss-120b,39,year_over_year_trends,executive_dashboard,"[""documents"", ""extraction_results""]","[""sum"", ""year_over_year"", ""budget_type""]",True,[],True,,False,4,2,2,280a8b168c3ba903fe533c4028f48e96630aa8ded028ade30dfd963d461b2deb
cand_000758,Quelle est la moyenne du nombre de pages des documents par année pour le masque M57_CA ?,"SELECT d.document_year,
       AVG(d.nb_pages) AS avg_pages
FROM documents d
WHERE d.mask = 'M57_CA'
GROUP BY d.document_year
ORDER BY d.document_year;",easy,openai/gpt-oss-120b,39,year_over_year_trends,executive_dashboard,"[""documents""]","[""avg"", ""pages"", ""mask""]",True,[],True,,False,0,2,2,24c3c1a57fede9de06f2f8d712381e03f3705822be118128aaff888dc15152e4
cand_000759,Quel est le pourcentage d’évolution du total du champ D002 d’une année à l’autre pour le masque M57_CFU ?,"WITH yearly AS (
  SELECT d.document_year AS yr,
         SUM(CAST(er.value AS REAL)) AS total
  FROM extraction_results er
  JOIN documents d ON er.document_id = d.document_id
  WHERE er.safir_field_id = 'D002' AND d.mask = 'M57_CFU'
  GROUP BY d.document_year
)
SELECT y1.yr AS year,
       y1.total,
       ((y1.total - y0.total) / NULLIF(y0.total,0)) * 100.0 AS pct_change
FROM yearly y1
LEFT JOIN yearly y0 ON y0.yr = CAST(y1.yr AS INTEGER) - 1
ORDER BY y1.yr;",easy,openai/gpt-oss-120b,39,year_over_year_trends,executive_dashboard,"[""documents"", ""extraction_results""]","[""growth"", ""sum"", ""mask""]",True,[],True,,False,4,2,3,742f2ea18ab04209e65bdced3e5ac11d1668cb4f8985c88ab51c7ff126c035a9
cand_000760,Combien de communes ont au moins un message d’erreur dans leurs documents chaque année ?,"SELECT d.document_year,
       COUNT(DISTINCT d.city_name) AS communes_with_error
FROM documents d
WHERE d.error_message IS NOT NULL AND TRIM(d.error_message) <> ''
GROUP BY d.document_year
ORDER BY d.document_year;",easy,openai/gpt-oss-120b,39,year_over_year_trends,executive_dashboard,"[""documents""]","[""count"", ""error_message"", ""yearly""]",True,[],True,,False,0,1,2,fa13316c2af787d925c46b3801fb6512727923c4b98cd1f6a695fcc38836a086
cand_000761,Quelle est la moyenne du champ D003 par année pour le budget annexaire (BA) ?,"SELECT d.document_year,
       AVG(CAST(er.value AS REAL)) AS avg_D003
FROM extraction_results er
JOIN documents d ON er.document_id = d.document_id
WHERE er.safir_field_id = 'D003' AND d.budget_type = 'BA'
GROUP BY d.document_year
ORDER BY d.document_year;",easy,openai/gpt-oss-120b,39,year_over_year_trends,executive_dashboard,"[""documents"", ""extraction_results""]","[""avg"", ""year_over_year"", ""budget_type""]",True,[],True,,False,4,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000762,Quelles sont les 5 communes qui ont vu le champ D001 croître le plus en pourcentage entre 2023 et 2024 (budget principal) ?,"WITH per_commune AS (
  SELECT d.city_name,
         SUM(CAST(er.value AS REAL)) AS total_D001,
         d.document_year
  FROM extraction_results er
  JOIN documents d ON er.document_id = d.document_id
  WHERE er.safir_field_id = 'D001' AND d.budget_type = 'BP'
  GROUP BY d.city_name, d.document_year
),
pivot AS (
  SELECT city_name,
         MAX(CASE WHEN document_year = '2023' THEN total_D001 END) AS val_2023,
         MAX(CASE WHEN document_year = '2024' THEN total_D001 END) AS val_2024
  FROM per_commune
  GROUP BY city_name
)
SELECT city_name,
       ((val_2024 - val_2023) / NULLIF(val_2023,0)) * 100.0 AS pct_growth
FROM pivot
WHERE val_2023 IS NOT NULL AND val_2024 IS NOT NULL
ORDER BY pct_growth DESC
LIMIT 5;",medium,openai/gpt-oss-120b,39,year_over_year_trends,executive_dashboard,"[""documents"", ""extraction_results""]","[""growth"", ""top"", ""year_over_year"", ""budget_type""]",True,[],True,,False,4,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000763,Quel pourcentage de documents comporte un avertissement chaque année ?,"SELECT d.document_year,
       100.0 * SUM(CASE WHEN d.warning_message IS NOT NULL AND TRIM(d.warning_message) <> '' THEN 1 ELSE 0 END) / COUNT(*) AS pct_warning
FROM documents d
GROUP BY d.document_year
ORDER BY d.document_year;",medium,openai/gpt-oss-120b,39,year_over_year_trends,executive_dashboard,"[""documents""]","[""proportion"", ""warning_message"", ""yearly""]",True,[],True,,False,0,2,2,d41b972f976af9843d41529fed9f4e7dfa9bfcc1a58403a4eee06769fb597ebc
cand_000764,"Comment évolue la moyenne du champ D001 par document d’une année à l’autre, ventilée par masque ?","WITH avg_per AS (
  SELECT d.mask,
         d.document_year,
         AVG(CAST(er.value AS REAL)) AS avg_D001
  FROM extraction_results er
  JOIN documents d ON er.document_id = d.document_id
  WHERE er.safir_field_id = 'D001'
  GROUP BY d.mask, d.document_year
)
SELECT a.mask,
       a.document_year,
       a.avg_D001,
       ((a.avg_D001 - b.avg_D001) / NULLIF(b.avg_D001,0)) * 100.0 AS pct_change
FROM avg_per a
LEFT JOIN avg_per b ON a.mask = b.mask AND b.document_year = CAST(a.document_year AS INTEGER) - 1
ORDER BY a.mask, a.document_year;",medium,openai/gpt-oss-120b,39,year_over_year_trends,executive_dashboard,"[""documents"", ""extraction_results""]","[""growth"", ""avg"", ""mask"", ""year_over_year""]",True,[],True,,False,5,5,4,2faed12980bfc8f57b099d118ce0ab3af5af4e515ea9652f30ad4f98cea38b7c
cand_000765,Quelles communes ont vu le champ D001 diminuer de plus de 10 % entre 2023 et 2024 (budget principal) ?,"WITH per_commune AS (
  SELECT d.city_name,
         SUM(CAST(er.value AS REAL)) AS total_D001,
         d.document_year
  FROM extraction_results er
  JOIN documents d ON er.document_id = d.document_id
  WHERE er.safir_field_id = 'D001' AND d.budget_type = 'BP'
  GROUP BY d.city_name, d.document_year
),
pivot AS (
  SELECT city_name,
         MAX(CASE WHEN document_year = '2023' THEN total_D001 END) AS val_2023,
         MAX(CASE WHEN document_year = '2024' THEN total_D001 END) AS val_2024
  FROM per_commune
  GROUP BY city_name
)
SELECT city_name,
       ((val_2024 - val_2023) / NULLIF(val_2023,0)) * 100.0 AS pct_change
FROM pivot
WHERE val_2023 IS NOT NULL AND val_2024 IS NOT NULL
  AND ((val_2024 - val_2023) / NULLIF(val_2023,0)) * 100.0 < -10.0;",medium,openai/gpt-oss-120b,39,year_over_year_trends,executive_dashboard,"[""documents"", ""extraction_results""]","[""decrease"", ""year_over_year"", ""budget_type""]",True,[],True,,False,4,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000766,Quel est le nombre moyen de champs extraits par document chaque année ?,"WITH counts AS (
  SELECT d.document_id,
         d.document_year,
         COUNT(er.result_id) AS result_cnt
  FROM documents d
  LEFT JOIN extraction_results er ON er.document_id = d.document_id
  GROUP BY d.document_id, d.document_year
)
SELECT document_year,
       AVG(result_cnt) AS avg_results_per_doc
FROM counts
GROUP BY document_year
ORDER BY document_year;",medium,openai/gpt-oss-120b,39,year_over_year_trends,executive_dashboard,"[""documents"", ""extraction_results""]","[""average"", ""extraction_results"", ""yearly""]",True,[],True,,False,13,2,2,9b118d569018c87dd7666ee2d53ac6844a8c38689b49c110eb9e046f6e6ca48a
cand_000767,"Quelle est la moyenne glissante sur 2 ans du champ D002 pour chaque commune, affichée pour 2024 ?","SELECT city_name,
       document_year,
       SUM(CAST(value AS REAL)) AS total_D002,
       AVG(SUM(CAST(value AS REAL))) OVER (PARTITION BY city_name ORDER BY document_year ROWS BETWEEN 1 PRECEDING AND CURRENT ROW) AS rolling_2yr_avg
FROM extraction_results er
JOIN documents d ON er.document_id = d.document_id
WHERE er.safir_field_id = 'D002'
GROUP BY city_name, document_year
HAVING document_year = '2024';",medium,openai/gpt-oss-120b,39,year_over_year_trends,executive_dashboard,"[""documents"", ""extraction_results""]","[""rolling_average"", ""year_over_year"", ""commune""]",True,[],True,,False,4,18,4,8a1c037f4bcf0e60d392b5708a29254f5e93b0c2e8cd9bc9675ede0fc80205d6
cand_000768,"Pour chaque année, quel masque (M57_CA ou M57_CFU) génère le plus grand total du champ D001 ?","SELECT t.document_year,
       t.mask,
       t.total_D001
FROM (
  SELECT d.document_year,
         d.mask,
         SUM(CAST(er.value AS REAL)) AS total_D001,
         ROW_NUMBER() OVER (PARTITION BY d.document_year ORDER BY SUM(CAST(er.value AS REAL)) DESC) AS rn
  FROM extraction_results er
  JOIN documents d ON er.document_id = d.document_id
  WHERE er.safir_field_id = 'D001' AND d.mask IN ('M57_CA','M57_CFU')
  GROUP BY d.document_year, d.mask
) t
WHERE t.rn = 1
ORDER BY t.document_year;",medium,openai/gpt-oss-120b,39,year_over_year_trends,executive_dashboard,"[""documents"", ""extraction_results""]","[""top"", ""mask"", ""year_over_year"", ""sum""]",True,[],True,,False,4,2,3,239a0ce4bbd4de948d69be9366acba28c58237a54a63c460ab092e8eefa9af36
cand_000769,Quelles sont les 3 principales catégories budgétaires (BP/BA) par total du champ D003 chaque année ?,"WITH totals AS (
  SELECT d.budget_type,
         d.document_year,
         SUM(CAST(er.value AS REAL)) AS total_D003
  FROM extraction_results er
  JOIN documents d ON er.document_id = d.document_id
  WHERE er.safir_field_id = 'D003'
  GROUP BY d.budget_type, d.document_year
)
SELECT document_year,
       budget_type,
       total_D003
FROM (
  SELECT document_year,
         budget_type,
         total_D003,
         ROW_NUMBER() OVER (PARTITION BY document_year ORDER BY total_D003 DESC) AS rn
  FROM totals
) sub
WHERE rn <= 3
ORDER BY document_year, rn;",medium,openai/gpt-oss-120b,39,year_over_year_trends,executive_dashboard,"[""documents"", ""extraction_results""]","[""top"", ""budget_type"", ""sum"", ""yearly""]",True,[],True,,False,4,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000770,"Quel est le pourcentage d’évolution du nombre total d’extractions (extraction_results) d’une année à l’autre, ventilé par masque ?","WITH yearly AS (
  SELECT d.mask,
         d.document_year,
         COUNT(er.result_id) AS cnt
  FROM extraction_results er
  JOIN documents d ON er.document_id = d.document_id
  GROUP BY d.mask, d.document_year
)
SELECT y1.mask,
       y1.document_year,
       y1.cnt,
       ((y1.cnt - y0.cnt) / NULLIF(y0.cnt,0)) * 100.0 AS pct_change
FROM yearly y1
LEFT JOIN yearly y0 ON y1.mask = y0.mask AND y0.document_year = CAST(y1.document_year AS INTEGER) - 1
ORDER BY y1.mask, y1.document_year;",medium,openai/gpt-oss-120b,39,year_over_year_trends,executive_dashboard,"[""documents"", ""extraction_results""]","[""growth"", ""count"", ""mask"", ""year_over_year""]",True,[],True,,False,13,5,4,14393f9f1232e8032be0e85843a1e4e68748c2850174fb4adaa87c4381f43074
cand_000771,Quelles communes affichent un taux de croissance annuel composé (CAGR) du champ D001 supérieur à 15 % entre 2023 et 2024 (budget principal) ?,"WITH yearly AS (
  SELECT d.city_name,
         d.document_year,
         SUM(CAST(er.value AS REAL)) AS total_D001
  FROM extraction_results er
  JOIN documents d ON er.document_id = d.document_id
  WHERE er.safir_field_id = 'D001' AND d.budget_type = 'BP'
  GROUP BY d.city_name, d.document_year
),
pivot AS (
  SELECT city_name,
         MAX(CASE WHEN document_year = '2023' THEN total_D001 END) AS val_2023,
         MAX(CASE WHEN document_year = '2024' THEN total_D001 END) AS val_2024
  FROM yearly
  GROUP BY city_name
)
SELECT city_name,
       ((val_2024 / NULLIF(val_2023,0)) - 1) * 100.0 AS cagr_percent
FROM pivot
WHERE val_2023 IS NOT NULL AND val_2024 IS NOT NULL
  AND ((val_2024 / NULLIF(val_2023,0)) - 1) * 100.0 > 15.0
ORDER BY cagr_percent DESC;",hard,openai/gpt-oss-120b,39,year_over_year_trends,executive_dashboard,"[""documents"", ""extraction_results""]","[""cagr"", ""growth"", ""budget_type"", ""year_over_year""]",True,[],True,,False,4,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000772,Quelles communes voient le ratio D001/D002 augmenter de plus de 20 % entre 2023 et 2024 (budget principal) ?,"WITH ratios AS (
  SELECT d.city_name,
         d.document_year,
         SUM(CAST(CASE WHEN er.safir_field_id = 'D001' THEN er.value END AS REAL)) /
         NULLIF(SUM(CAST(CASE WHEN er.safir_field_id = 'D002' THEN er.value END AS REAL)),0) AS ratio
  FROM extraction_results er
  JOIN documents d ON er.document_id = d.document_id
  WHERE er.safir_field_id IN ('D001','D002') AND d.budget_type = 'BP'
  GROUP BY d.city_name, d.document_year
)
SELECT r2024.city_name,
       r2023.ratio AS ratio_2023,
       r2024.ratio AS ratio_2024,
       ((r2024.ratio - r2023.ratio) / NULLIF(r2023.ratio,0)) * 100.0 AS pct_increase
FROM ratios r2024
JOIN ratios r2023 ON r2024.city_name = r2023.city_name
WHERE r2024.document_year = '2024' AND r2023.document_year = '2023'
  AND ((r2024.ratio - r2023.ratio) / NULLIF(r2023.ratio,0)) * 100.0 > 20.0
ORDER BY pct_increase DESC;",hard,openai/gpt-oss-120b,39,year_over_year_trends,executive_dashboard,"[""documents"", ""extraction_results""]","[""ratio"", ""growth"", ""budget_type"", ""year_over_year""]",True,[],True,,False,5,0,4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000773,"Quel est la moyenne pondérée du champ D001 par nombre de pages, par année, et son évolution en pourcentage ?","WITH weighted AS (
  SELECT d.document_year,
         SUM(CAST(er.value AS REAL) * d.nb_pages) AS weighted_sum,
         SUM(d.nb_pages) AS total_pages
  FROM extraction_results er
  JOIN documents d ON er.document_id = d.document_id
  WHERE er.safir_field_id = 'D001'
  GROUP BY d.document_year
),
avg AS (
  SELECT document_year,
         weighted_sum / NULLIF(total_pages,0) AS weighted_avg
  FROM weighted
)
SELECT a.document_year,
       a.weighted_avg,
       ((a.weighted_avg - b.weighted_avg) / NULLIF(b.weighted_avg,0)) * 100.0 AS pct_change
FROM avg a
LEFT JOIN avg b ON a.document_year = CAST(b.document_year AS INTEGER) + 1
ORDER BY a.document_year;",hard,openai/gpt-oss-120b,39,year_over_year_trends,executive_dashboard,"[""documents"", ""extraction_results""]","[""weighted_average"", ""growth"", ""year_over_year""]",True,[],True,,False,4,2,3,f8a9021aafbf9eefbd34c1f0d5e4a00e2275c338b3f27b9c74d1bcc34f43aeb5
cand_000774,Quelle part du total du champ D001 est générée par les 10 % des communes les plus fortes chaque année ?,"WITH per_commune AS (
  SELECT d.city_name,
         d.document_year,
         SUM(CAST(er.value AS REAL)) AS total_D001
  FROM extraction_results er
  JOIN documents d ON er.document_id = d.document_id
  WHERE er.safir_field_id = 'D001'
  GROUP BY d.city_name, d.document_year
),
ranked AS (
  SELECT document_year,
         city_name,
         total_D001,
         ROW_NUMBER() OVER (PARTITION BY document_year ORDER BY total_D001 DESC) AS rn,
         COUNT(*) OVER (PARTITION BY document_year) AS cnt,
         SUM(total_D001) OVER (PARTITION BY document_year) AS year_total
  FROM per_commune
),
top10 AS (
  SELECT document_year,
         SUM(total_D001) AS top10_total,
         year_total
  FROM ranked
  WHERE rn <= (cnt * 0.10)
  GROUP BY document_year, year_total
)
SELECT document_year,
       100.0 * top10_total / year_total AS pct_top10_contribution
FROM top10
ORDER BY document_year;",hard,openai/gpt-oss-120b,39,year_over_year_trends,executive_dashboard,"[""documents"", ""extraction_results""]","[""top_percent"", ""share"", ""yearly""]",True,[],True,,False,5,1,2,99dafd562a0963a3c1d4aabc503617d72d2880d7768776084682605aaae3289c
cand_000775,"Quel est le pourcentage de documents contenant au moins une erreur, ventilé par année ?","SELECT d.document_year,
       ROUND(100.0 * SUM(CASE WHEN d.error_message <> '' THEN 1 ELSE 0 END) / COUNT(*), 2) AS error_rate_percent
FROM documents d
GROUP BY d.document_year;",easy,openai/gpt-oss-120b,40,quality_and_alerts,management_summary,"[""documents""]","[""error_rate"", ""yearly"", ""documents""]",True,[],True,,False,0,2,2,67873afe3d2fe6527e5ab117f4bba7fdd43a26afa908453917fbc1c9cc9ef513
cand_000776,"Combien de documents sont actuellement en état « ERROR », par type de budget ?","SELECT d.budget_type,
       COUNT(*) AS docs_in_error
FROM documents d
JOIN states s ON d.state_id = s.state_id
WHERE s.code = 'ERROR'
GROUP BY d.budget_type;",easy,openai/gpt-oss-120b,40,quality_and_alerts,management_summary,"[""documents"", ""states""]","[""state"", ""error"", ""budget_type"", ""documents""]",True,[],True,,False,6,2,2,88631ebbfab085cc585af27c7896396a37e90ef1737c1e4615a74559f5dfadae
cand_000777,"Quel est le taux de documents d’extraction qui génèrent un avertissement, par masque ?","SELECT d.mask,
       ROUND(100.0 * SUM(CASE WHEN er.message_warning <> '' THEN 1 ELSE 0 END) / COUNT(*), 2) AS warning_rate_percent
FROM extraction_results er
JOIN extraction_runs r ON er.run_id = r.run_id
JOIN documents d ON r.document_id = d.document_id
GROUP BY d.mask;",easy,openai/gpt-oss-120b,40,quality_and_alerts,management_summary,"[""extraction_results"", ""extraction_runs"", ""documents""]","[""warning_rate"", ""mask"", ""extraction_results""]",True,[],True,,False,13,3,2,5109a38b308b483a4cad50587ef93b6dcd46aeeecff7da77c255844c810f5bfe
cand_000778,"Combien de documents comportent à la fois un message d’erreur et un avertissement, par année ?","SELECT d.document_year,
       COUNT(*) AS docs_error_and_warning
FROM documents d
WHERE d.error_message <> '' AND d.warning_message <> ''
GROUP BY d.document_year;",easy,openai/gpt-oss-120b,40,quality_and_alerts,management_summary,"[""documents""]","[""error_and_warning"", ""yearly"", ""documents""]",True,[],True,,False,0,1,2,1611902655dff2e5e3db80a3bb79c9367987b413552ffbd6d03d898c7c7ceaa3
cand_000779,"Quelle est la moyenne du nombre de pages des documents en état « PARTIAL », par type de budget ?","SELECT d.budget_type,
       ROUND(AVG(d.nb_pages), 2) AS avg_pages
FROM documents d
JOIN states s ON d.state_id = s.state_id
WHERE s.code = 'PARTIAL'
GROUP BY d.budget_type;",easy,openai/gpt-oss-120b,40,quality_and_alerts,management_summary,"[""documents"", ""states""]","[""partial_state"", ""pages_average"", ""budget_type""]",True,[],True,,False,4,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000780,Combien de communes différentes ont au moins un document rejeté ?,"SELECT COUNT(DISTINCT d.city_name) AS municipalities_rejected
FROM documents d
JOIN states s ON d.state_id = s.state_id
WHERE s.code = 'REJECTED';",easy,openai/gpt-oss-120b,40,quality_and_alerts,management_summary,"[""documents"", ""states""]","[""rejected_state"", ""municipalities"", ""documents""]",True,[],True,,False,5,1,1,1611902655dff2e5e3db80a3bb79c9367987b413552ffbd6d03d898c7c7ceaa3
cand_000781,Quel est le taux moyen d’avertissements par document pour chaque année ?,"SELECT d.document_year,
       ROUND(AVG(CASE WHEN d.warning_message <> '' THEN 1 ELSE 0 END), 3) AS avg_warning_per_doc
FROM documents d
GROUP BY d.document_year;",medium,openai/gpt-oss-120b,40,quality_and_alerts,management_summary,"[""documents""]","[""average_warning"", ""yearly"", ""documents""]",True,[],True,,False,0,2,2,fb5140c6c684edddcc443f00ac81036e2edf61679a236b606255f5b35fab6a70
