question,response
"Pour chaque commune, quel est le taux de documents en état SUCCESS et quelles communes sont en dessous de 70 % ?","This query calculates the success rate of document processing for each municipality and highlights those municipalities whose success rate falls below 70%.
### Step-by-Step Solution:
1. Join **documents** with **states** to access the processing state of each document.
2. In the CTE **doc_counts**, group by city name, counting all documents (`total_docs`) and summing only those with a state code of 'SUCCESS' (`success_docs`).
3. In the final SELECT, compute the percentage of successful documents, multiply by 100, and create a status flag that marks cities with a success rate under 70% as 'Below threshold'.
4. Order the results by the success percentage in ascending order and limit the output to the 10 cities with the lowest rates.
Here is the resulting SQL query:

WITH doc_counts AS (
  SELECT d.city_name,
         COUNT(*) AS total_docs,
         SUM(CASE WHEN s.code = 'SUCCESS' THEN 1 ELSE 0 END) AS success_docs
  FROM documents d
  JOIN states s ON s.state_id = d.state_id
  GROUP BY d.city_name
)
SELECT city_name,
       success_docs,
       total_docs,
       100.0 * success_docs / total_docs AS pct_success,
       CASE WHEN 100.0 * success_docs / total_docs < 70 THEN 'Below threshold' ELSE 'OK' END AS status
FROM doc_counts
ORDER BY pct_success ASC
LIMIT 10;"
"Dans chaque commune et chaque année, quel est le pourcentage de résultats d'extraction avec un message d'erreur et un feedback technique associé supérieur à 10 % ?","This query evaluates how often extraction results contain both an error message and a technical‑error feedback for each municipality and fiscal year, then keeps only the cases where that proportion exceeds 10%.
### Step-by-Step Solution:
1. Join the **documents** table with **extraction_results** to associate each result with its city and year.
2. Left‑join **resultfeedbacks** so that feedback information is available when it exists.
3. In the CTE **error_feedback**, create two binary flags: **has_error** (1 when the result’s `message_error` is not empty) and **tech_error** (1 when a feedback row exists with `is_technical_error = 1`).
4. Group the CTE by `city_name` and `document_year`, counting total results and summing the rows where both flags are 1 to obtain `nb_error_tech`.
5. Compute the percentage `pct_error_tech` as 100 × `nb_error_tech` / `total_results`.
6. Keep only groups with `pct_error_tech` greater than 10, and order the output by that percentage descending.
Here is the resulting SQL query:

WITH error_feedback AS (
  SELECT d.city_name,
         d.document_year,
         er.result_id,
         CASE WHEN er.message_error <> '' THEN 1 ELSE 0 END AS has_error,
         CASE WHEN rf.is_technical_error = 1 THEN 1 ELSE 0 END AS tech_error
  FROM documents d
  JOIN extraction_results er ON er.document_id = d.document_id
  LEFT JOIN resultfeedbacks rf ON rf.result_id = er.result_id
)
SELECT city_name,
       document_year AS annee,
       SUM(CASE WHEN has_error = 1 AND tech_error = 1 THEN 1 ELSE 0 END) AS nb_error_tech,
       COUNT(*) AS total_results,
       100.0 * SUM(CASE WHEN has_error = 1 AND tech_error = 1 THEN 1 ELSE 0 END) / COUNT(*) AS pct_error_tech
FROM error_feedback
GROUP BY city_name, document_year
HAVING pct_error_tech > 10
ORDER BY pct_error_tech DESC;"
Quels masques et types de budget voient leur nombre de documents chuter de plus de 20 % entre 2023 et 2024 ?,"The goal is to identify document types (mask) and budget categories whose document volume fell by more than 20% from 2023 to 2024.
### Step-by-Step Solution:
1. In the CTE **yearly_counts**, filter documents to the years 2023 and 2024 and count rows for each combination of `mask`, `budget_type`, and `document_year`.
2. Perform a self‑join of **yearly_counts**: one alias for 2024 (`yc2024`) and one for 2023 (`yc2023`), matching on the same `mask` and `budget_type`.
3. Calculate the percentage change as 100 × (`yc2024.cnt` - `yc2023.cnt`) / `yc2023.cnt` and label it `pct_change`.
4. Filter the joined rows where `pct_change` is less than -20, meaning a drop of more than 20%.
5. Return the mask, budget type, counts for each year, and the percentage change, ordering the result by the most negative change first.
Here is the resulting SQL query:

WITH yearly_counts AS (
  SELECT mask,
         budget_type,
         document_year,
         COUNT(*) AS cnt
  FROM documents
  WHERE document_year IN ('2023','2024')
  GROUP BY mask, budget_type, document_year
)
SELECT yc2024.mask,
       yc2024.budget_type,
       yc2024.cnt AS cnt_2024,
       yc2023.cnt AS cnt_2023,
       100.0 * (yc2024.cnt - yc2023.cnt) / yc2023.cnt AS pct_change
FROM yearly_counts yc2024
JOIN yearly_counts yc2023
  ON yc2024.mask = yc2023.mask
 AND yc2024.budget_type = yc2023.budget_type
 AND yc2024.document_year = '2024'
 AND yc2023.document_year = '2023'
WHERE pct_change < -20
ORDER BY pct_change ASC;"
"Quel est le nombre moyen de pages pondéré par le nombre de résultats d'extraction, comparé entre BP et BA chaque année ?","This query calculates a weighted average of page counts per budget type and year, where the weight is the number of extraction results linked to each document.
### Step-by-Step Solution:
1. In the CTE **doc_weights**, left‑join **documents** with **extraction_results** to count how many results (`nb_results`) belong to each document, while keeping the document’s `nb_pages`, `document_year`, and `budget_type`.
2. Group by document identifiers to obtain one row per document with its page count and result count.
3. In the second CTE **weighted**, aggregate by `document_year` and `budget_type`, summing `nb_pages * nb_results` to get a weighted sum of pages and summing `nb_results` to get the total weight.
4. Compute the weighted average pages as `weighted_pages_sum / total_weights` for each year and budget type.
5. Present the year (`annee`), budget type, and the calculated weighted average, ordering the rows by year and descending average.
Here is the resulting SQL query:

WITH doc_weights AS (
  SELECT d.document_id,
         d.document_year,
         d.budget_type,
         d.nb_pages,
         COUNT(er.result_id) AS nb_results
  FROM documents d
  LEFT JOIN extraction_results er ON er.document_id = d.document_id
  GROUP BY d.document_id, d.document_year, d.budget_type, d.nb_pages
),
weighted AS (
  SELECT document_year,
         budget_type,
         SUM(nb_pages * nb_results) AS weighted_pages_sum,
         SUM(nb_results) AS total_weights
  FROM doc_weights
  GROUP BY document_year, budget_type
)
SELECT document_year AS annee,
       budget_type,
       weighted_pages_sum / total_weights AS weighted_avg_pages
FROM weighted
ORDER BY document_year, weighted_avg_pages DESC;"
Combien de documents par année contiennent au moins un champ extrait ?,"This query determines how many budget documents contain at least one extracted field for each fiscal year.
### Step-by-Step Solution:
1. Join the **documents** table with **extraction_results** on the common *document_id* to link each document with its extracted fields.
2. Group the combined rows by the *document_year* column from the **documents** table.
3. For each year, count the distinct *document_id* values, which represents the number of unique documents that have at least one associated extraction result.
4. Return the year and the corresponding count as *docs_with_results*.
Here is the resulting SQL query:

SELECT d.document_year, COUNT(DISTINCT d.document_id) AS docs_with_results FROM documents d JOIN extraction_results er ON er.document_id = d.document_id GROUP BY d.document_year;"
"Quel pourcentage de documents, par type de budget, comporte le champ d'investissement DF011 ?","This query calculates the percentage of documents, broken down by budget type, that include the specific investment field identified as DF011.
### Step-by-Step Solution:
1. Perform a LEFT JOIN between **documents** and **extraction_results** on *document_id* so that all documents are retained, even if they have no extracted fields.
2. Group the rows by the *budget_type* column from the **documents** table.
3. Within each budget type, count the distinct *document_id* values where the extracted field (*safir_field_id*) equals 'DF011'. This gives the number of documents that contain the DF011 field.
4. Also count the total distinct *document_id* values for the same budget type to get the overall document count.
5. Compute the percentage as 100.0 multiplied by the DF011‑containing count divided by the total document count, and label it *pct_docs_with_DF011*.
Here is the resulting SQL query:

SELECT d.budget_type, 100.0 * COUNT(DISTINCT CASE WHEN er.safir_field_id = 'DF011' THEN d.document_id END) / COUNT(DISTINCT d.document_id) AS pct_docs_with_DF011 FROM documents d LEFT JOIN extraction_results er ON er.document_id = d.document_id GROUP BY d.budget_type;"
Dans quels documents le champ extrait « Année » ne correspond pas à l'année du document ?,"This query identifies documents where the extracted value for the field ""Année"" does not match the year recorded in the document metadata.
### Step-by-Step Solution:
1. Join **documents** with **extraction_results** on *document_id* to access both the document metadata and its extracted fields.
2. Filter the joined rows to keep only those where *safir_field_id* equals 'Année', i.e., the extracted year field.
3. Add a condition that the extracted value (*er.value*) is different from the document's *document_year* column.
4. Select the document identifier, city name, the document's year, and the mismatched extracted year value for review.
Here is the resulting SQL query:

SELECT d.document_id, d.city_name, d.document_year, er.value AS extracted_year FROM documents d JOIN extraction_results er ON er.document_id = d.document_id WHERE er.safir_field_id = 'Année' AND er.value <> d.document_year;"
Quel est le nombre moyen de champs extraits par document pour chaque type de budget ?,"To determine the average number of extracted SAFIR fields per document for each budget type, the query proceeds as follows:
### Step-by-Step Solution:
1. Join the `documents` table with `extraction_results` on `document_id` to associate each extracted field with its source document.
2. Group the joined rows by `document_id` and `budget_type`, counting the number of extraction results per document (`result_count`).
3. Treat the result of step 2 as a derived table and group it again by `budget_type`, calculating the average of `result_count` for each budget type (`avg_results_per_doc`).
Here is the resulting SQL query:

SELECT budget_type, AVG(result_count) AS avg_results_per_doc FROM ( SELECT d.document_id, d.budget_type, COUNT(*) AS result_count FROM documents d JOIN extraction_results er ON er.document_id = d.document_id GROUP BY d.document_id, d.budget_type ) t GROUP BY budget_type;"
"Quel est le taux de couverture des champs SAFIR par ville, exprimé en pourcentage du nombre total de champs définis pour le masque du document ?","To compute the coverage percentage of SAFIR fields for each city and document mask, the query follows these steps:
### Step-by-Step Solution:
1. In the `city_extracted` CTE, join `documents` with `extraction_results` and count distinct `safir_field_id` values for each combination of `city_name` and `mask`.
2. In the `mask_total` CTE, count the total distinct SAFIR fields defined in `field_rules` for each document mask.
3. Join the two CTEs on `mask`, calculate the coverage as `100 * extracted_fields / total_fields`, and order the results by the coverage percentage in descending order.
4. Limit the final output to the top 10 city‑mask pairs with the highest coverage.
Here is the resulting SQL query:

WITH city_extracted AS ( SELECT d.city_name, d.mask, COUNT(DISTINCT er.safir_field_id) AS extracted_fields FROM documents d JOIN extraction_results er ON er.document_id = d.document_id GROUP BY d.city_name, d.mask ), mask_total AS ( SELECT mask, COUNT(DISTINCT safir_field_id) AS total_fields FROM field_rules GROUP BY mask ) SELECT c.city_name, c.mask, 100.0 * c.extracted_fields / m.total_fields AS coverage_percent FROM city_extracted c JOIN mask_total m ON m.mask = c.mask ORDER BY coverage_percent DESC LIMIT 10;"
Quels champs SAFIR sont absents dans plus de 30 % des documents de l'année 2024 ?,"To identify SAFIR fields that are missing in more than 30 % of the 2024 documents, the query works as follows:
### Step-by-Step Solution:
1. Compute the total number of distinct documents for the year 2024 in the `total_docs` CTE.
2. In the `field_presence` CTE, join `extraction_results` with `documents` filtered to 2024, and count how many documents contain each `safir_field_id`.
3. Join the two CTEs and calculate the missing percentage for each field as `100 * (total_docs - docs_with_field) / total_docs`.
4. Filter the rows where the missing percentage exceeds 30 % and order the result by the missing percentage in descending order.
Here is the resulting SQL query:

WITH total_docs AS ( SELECT COUNT(DISTINCT document_id) AS cnt FROM documents WHERE document_year = '2024' ), field_presence AS ( SELECT er.safir_field_id, COUNT(DISTINCT er.document_id) AS docs_with_field FROM extraction_results er JOIN documents d ON d.document_id = er.document_id WHERE d.document_year = '2024' GROUP BY er.safir_field_id ) SELECT fp.safir_field_id, 100.0 * (t.cnt - fp.docs_with_field) / t.cnt AS missing_percent FROM field_presence fp, total_docs t WHERE (t.cnt - fp.docs_with_field) * 1.0 / t.cnt > 0.30 ORDER BY missing_percent DESC;"
"Combien de documents, par année, n'ont aucun résultat avec une valeur renseignée ?","This query determines how many budget documents, for each fiscal year, contain no extracted values at all. ### Step-by-Step Solution: 1. Start from the **documents** table to consider every uploaded budget document. 2. For each document, use a **NOT EXISTS** sub‑query that looks for any row in **extraction_results** linked by the same `document_id` where the `value` column is neither NULL nor an empty string after trimming. 3. If the sub‑query finds no such result, the document qualifies as having no populated values. 4. Group the qualifying documents by their `document_year`. 5. Count the documents in each group and label the count as `docs_without_values`. Here is the resulting SQL query:

SELECT d.document_year, COUNT(*) AS docs_without_values FROM documents d WHERE NOT EXISTS ( SELECT 1 FROM extraction_results er WHERE er.document_id = d.document_id AND er.value IS NOT NULL AND TRIM(er.value) <> '' ) GROUP BY d.document_year;"
Quelles communes affichent un investissement (DF011) supérieur à 25 % du total des dépenses (D001 + D002) pour le budget principal en 2024 ?,"This query lists municipalities whose investment amount (field DF011) exceeds 25 % of their total expenses (fields D001 and D002) for the main budget in 2024. ### Step-by-Step Solution: 1. Join **documents** with **extraction_results** on `document_id` to access the financial fields for each municipality. 2. Restrict the rows to the year 2024 and to the main budget type (`budget_type = 'BP'`). 3. Aggregate the values per `city_name`, summing the investment (`DF011`) and the two expense fields (`D001`, `D002`) separately, casting the text values to numbers. 4. Compute the investment percentage as 100 × investment / total expenses, guarding against division by zero with `NULLIF`. 5. Keep only those municipalities where the computed percentage is greater than 25 % using a `HAVING` clause, and order the results by the percentage in descending order. Here is the resulting SQL query:

SELECT d.city_name, SUM(CASE WHEN er.safir_field_id = 'DF011' THEN CAST(er.value AS REAL) ELSE 0 END) AS total_investment, SUM(CASE WHEN er.safir_field_id IN ('D001','D002') THEN CAST(er.value AS REAL) ELSE 0 END) AS total_expenses, 100.0 * SUM(CASE WHEN er.safir_field_id = 'DF011' THEN CAST(er.value AS REAL) ELSE 0 END) / NULLIF(SUM(CASE WHEN er.safir_field_id IN ('D001','D002') THEN CAST(er.value AS REAL) END),0) AS investment_pct FROM documents d JOIN extraction_results er ON er.document_id = d.document_id WHERE d.document_year = '2024' AND d.budget_type = 'BP' GROUP BY d.city_name HAVING investment_pct > 25.0 ORDER BY investment_pct DESC;"
"Quel pourcentage de résultats d'extraction comporte une erreur, par année ?","This query calculates, for each year, the proportion of extraction results that contain an error message. ### Step-by-Step Solution: 1. Join **extraction_results** with **documents** to associate each result with its document year. 2. For every row, evaluate whether `message_error` is present and not just whitespace; count such rows as errors. 3. Compute the total number of results per year using `COUNT(*)`. 4. Divide the error count by the total count, multiply by 100, and label the outcome as `error_percent`. 5. Group the calculation by `document_year` and sort the output chronologically. Here is the resulting SQL query:

SELECT d.document_year, 100.0 * SUM(CASE WHEN er.message_error IS NOT NULL AND TRIM(er.message_error) <> '' THEN 1 ELSE 0 END) / COUNT(*) AS error_percent FROM extraction_results er JOIN documents d ON d.document_id = er.document_id GROUP BY d.document_year ORDER BY d.document_year;"
Combien de champs SAFIR sont extraits à la fois dans les budgets principal et annexes pour chaque commune ?,"This query determines how many SAFIR fields are extracted in both the main budget (BP) and the annex budget (BA) for each municipality, and then lists the top municipalities by that count.
### Step-by-Step Solution:
1. Join the *documents* and *extraction_results* tables to associate each extracted SAFIR field with its city and budget type.
2. Group the result by city, SAFIR field, and budget type to create a list of field‑presence records (the *field_presence* CTE).
3. In the *field_both* CTE, keep only those records where the same SAFIR field appears for the same city with budget type 'BP' **and** also with budget type 'BA'. This uses two EXISTS sub‑queries.
4. Count the distinct SAFIR fields that satisfy the previous condition for each city.
5. Order the cities by the intersecting field count in descending order and keep the top 10.
Here is the resulting SQL query:

WITH field_presence AS ( SELECT d.city_name, er.safir_field_id, d.budget_type FROM documents d JOIN extraction_results er ON er.document_id = d.document_id GROUP BY d.city_name, er.safir_field_id, d.budget_type ), field_both AS ( SELECT fp.city_name, fp.safir_field_id FROM field_presence fp WHERE EXISTS ( SELECT 1 FROM field_presence fp2 WHERE fp2.city_name = fp.city_name AND fp2.safir_field_id = fp.safir_field_id AND fp2.budget_type = 'BP' ) AND EXISTS ( SELECT 1 FROM field_presence fp3 WHERE fp3.city_name = fp.city_name AND fp3.safir_field_id = fp.safir_field_id AND fp3.budget_type = 'BA' ) GROUP BY fp.city_name, fp.safir_field_id ) SELECT city_name, COUNT(DISTINCT safir_field_id) AS intersect_field_count FROM field_both GROUP BY city_name ORDER BY intersect_field_count DESC LIMIT 10;"
"Quel est le coefficient de Gini du montant d'investissement DF011 par commune pour 2024, séparément pour le budget principal et annexes ?","This query computes the Gini coefficient of the investment amount (field DF011) for each budget type (main or annex) across all municipalities for the year 2024.
### Step-by-Step Solution:
1. Filter *documents* for the year 2024 and join with *extraction_results* to retrieve values for SAFIR field 'DF011'. Convert the extracted text value to a numeric type and sum it per city and budget type (the *df* CTE).
2. In the *ordered* CTE, rank the cities within each budget type by their total investment, while also calculating the total number of cities (n) and the sum of all investments (total_investment) for that budget type.
3. Apply the Gini formula using the ranks, investments, n, and total_investment to obtain a Gini coefficient for each budget type.
4. Group the final result by budget type to produce one Gini coefficient per budget type.
Here is the resulting SQL query:

WITH df AS ( SELECT d.budget_type, d.city_name, SUM(CAST(er.value AS REAL)) AS investment FROM documents d JOIN extraction_results er ON er.document_id = d.document_id WHERE d.document_year = '2024' AND er.safir_field_id = 'DF011' GROUP BY d.budget_type, d.city_name ), ordered AS ( SELECT budget_type, investment, ROW_NUMBER() OVER (PARTITION BY budget_type ORDER BY investment) AS rank, COUNT(*) OVER (PARTITION BY budget_type) AS n, SUM(investment) OVER (PARTITION BY budget_type) AS total_investment FROM df ) SELECT budget_type, 1.0 - (2.0 * SUM(rank * investment) / (n * total_investment)) + (1.0 / n) AS gini_coefficient FROM ordered GROUP BY budget_type;"
"Quel est le taux de variation du nombre de champs SAFIR distincts par commune entre 2023 et 2024, et quelles communes connaissent une hausse ou une baisse supérieure à 20 % ?","This query measures the year‑over‑year change in the number of distinct SAFIR fields extracted per municipality between 2023 and 2024, calculates the percentage change, and classifies the change magnitude.
### Step-by-Step Solution:
1. Join *documents* with *extraction_results* and filter for the years 2023 and 2024. Count distinct SAFIR fields for each city‑year combination (the *field_counts* CTE).
2. Pivot the counts so each city has separate columns for the 2023 count (cnt_2023) and the 2024 count (cnt_2024) (the *pivot* CTE).
3. Compute the percentage change from 2023 to 2024; if the 2023 count is zero, return NULL.
4. Classify each city’s change: 'Increase >20%' if the increase exceeds 20 %, 'Decrease >20%' if the decrease exceeds 20 %, 'Stable' otherwise, and 'N/A' when the 2023 count is zero.
5. Keep only cities that have counts for both years, order by the percentage change descending, and limit the output to the top 20 rows.
Here is the resulting SQL query:

WITH field_counts AS ( SELECT d.city_name, d.document_year, COUNT(DISTINCT er.safir_field_id) AS distinct_fields FROM documents d JOIN extraction_results er ON er.document_id = d.document_id WHERE d.document_year IN ('2023','2024') GROUP BY d.city_name, d.document_year ), pivot AS ( SELECT city_name, MAX(CASE WHEN document_year = '2023' THEN distinct_fields END) AS cnt_2023, MAX(CASE WHEN document_year = '2024' THEN distinct_fields END) AS cnt_2024 FROM field_counts GROUP BY city_name ) SELECT city_name, cnt_2023, cnt_2024, CASE WHEN cnt_2023 = 0 THEN NULL ELSE 100.0 * (cnt_2024 - cnt_2023) / cnt_2023 END AS pct_change, CASE WHEN cnt_2023 = 0 THEN 'N/A' WHEN (cnt_2024 - cnt_2023) * 1.0 / cnt_2023 > 0.20 THEN 'Increase >20%' WHEN (cnt_2023 - cnt_2024) * 1.0 / cnt_2023 > 0.20 THEN 'Decrease >20%' ELSE 'Stable' END AS growth_category FROM pivot WHERE cnt_2023 IS NOT NULL AND cnt_2024 IS NOT NULL ORDER BY pct_change DESC LIMIT 20;"
Quel est le pourcentage de documents qui ont un message d'avertissement non vide pour chaque année ?,"This query calculates how common warning messages are across budget documents for each fiscal year.
### Step-by-Step Solution:
1. Join the **documents** table with **states** to access the textual state code for each document.
2. Keep only documents whose state is one of SUCCESS, PARTIAL, ERROR, or REJECTED, because these are the states of interest for the analysis.
3. Group the remaining rows by the document's year (the **document_year** column).
4. Within each year, count the total number of documents and the number that have a non‑empty **warning_message**; compute the percentage, round it to two decimal places, and label the result **warning_rate_pct**.
Here is the resulting SQL query:

SELECT d.document_year,
       ROUND(100.0 * SUM(CASE WHEN d.warning_message <> '' THEN 1 ELSE 0 END) / COUNT(*), 2) AS warning_rate_pct
FROM documents d
JOIN states s ON d.state_id = s.state_id
WHERE s.code IN ('SUCCESS','PARTIAL','ERROR','REJECTED')
GROUP BY d.document_year;"
"Quel est le nombre de documents en état d'erreur pour chaque type de budget (BP, BA) en 2024 ?","This query reports how many documents ended in an error state for each budget type in the year 2024.
### Step-by-Step Solution:
1. Join **documents** with **states** to retrieve the state code for each document.
2. Filter the rows to keep only those where the state code equals 'ERROR' and the document year is '2024'.
3. Group the filtered rows by the **budget_type** column (BP or BA).
4. Count the rows in each group to obtain the number of error documents, naming the column **error_docs**.
Here is the resulting SQL query:

SELECT d.budget_type,
       COUNT(*) AS error_docs
FROM documents d
JOIN states s ON d.state_id = s.state_id
WHERE s.code = 'ERROR' AND d.document_year = '2024'
GROUP BY d.budget_type;"
Quel pourcentage de documents ont un message d'erreur non vide parmi ceux qui sont en état PARTIAL pour chaque année ?,"This query determines the share of partially processed documents that contain an error message, broken down by year.
### Step-by-Step Solution:
1. Join the **documents** table with **states** to get the textual state code.
2. Restrict the dataset to rows where the state code is 'PARTIAL', because we only want partially processed documents.
3. Group the remaining rows by **document_year**.
4. For each year, count how many documents have a non‑empty **error_message**, divide by the total number of documents in that year, multiply by 100, round to two decimals, and label the column **error_rate_pct**.
Here is the resulting SQL query:

SELECT d.document_year,
       ROUND(100.0 * SUM(CASE WHEN d.error_message <> '' THEN 1 ELSE 0 END) / COUNT(*), 2) AS error_rate_pct
FROM documents d
JOIN states s ON d.state_id = s.state_id
WHERE s.code = 'PARTIAL'
GROUP BY d.document_year;"
Quels sont les trois états les plus fréquents parmi les documents qui ont généré au moins une erreur d'extraction en 2024 ?,"This query identifies the three most frequent document states among those that generated at least one extraction error in 2024.
### Step-by-Step Solution:
1. Join the extraction_results table (alias er) with the documents table (alias d) on document_id to link each extraction result to its source document.
2. Join the resulting set with the states table (alias s) on d.state_id to retrieve the human‑readable state code for each document.
3. Filter rows where er.message_error is not empty (indicating an extraction error) and where d.document_year equals '2024'.
4. Group the rows by s.code and count distinct d.document_id to obtain the number of error‑prone documents for each state.
5. Order the groups by the count in descending order and limit the output to the top three states.
Here is the resulting SQL query:

SELECT s.code,
       COUNT(DISTINCT er.document_id) AS docs_with_error
FROM extraction_results er
JOIN documents d ON er.document_id = d.document_id
JOIN states s ON d.state_id = s.state_id
WHERE er.message_error <> '' AND d.document_year = '2024'
GROUP BY s.code
ORDER BY docs_with_error DESC
LIMIT 3;"
"Quel est le pourcentage de documents en état PARTIAL qui ont également un avertissement, par type de budget, pour l'année 2023 ?","This query calculates, for each budget type, the percentage of documents that are in the PARTIAL state and also contain a warning message for the year 2023.
### Step-by-Step Solution:
1. Join the documents table (alias d) with the states table (alias s) on d.state_id to access the state code of each document.
2. Filter the rows to keep only those where s.code equals 'PARTIAL' and d.document_year equals '2023'.
3. For each remaining document, evaluate whether d.warning_message is not empty; assign 1 for a warning and 0 otherwise using a CASE expression.
4. Group the rows by d.budget_type to aggregate results per budget type.
5. Compute the percentage as 100 × sum of warning flags divided by the total count of documents in the group, rounding the result to two decimal places.
Here is the resulting SQL query:

SELECT d.budget_type,
       ROUND(100.0 * SUM(CASE WHEN d.warning_message <> '' THEN 1 ELSE 0 END) / COUNT(*), 2) AS partial_warn_pct
FROM documents d
JOIN states s ON d.state_id = s.state_id
WHERE s.code = 'PARTIAL' AND d.document_year = '2023'
GROUP BY d.budget_type;"
"Parmi les documents en état ERROR, quel est le nombre moyen de messages d'avertissement par document pour chaque année ?","This query determines, for each year, the average number of warning messages per document among those documents that are in the ERROR state.
### Step-by-Step Solution:
1. Create a common table expression (CTE) named err_docs that selects document_id, document_year, and a warning flag (1 if warning_message is not empty, otherwise 0) from the documents table.
2. Join the documents table (alias d) with the states table (alias s) on d.state_id and filter to keep only rows where s.code equals 'ERROR'.
3. In the CTE, compute the warning flag for each error document based on whether d.warning_message is non‑empty.
4. In the outer query, group the CTE rows by document_year.
5. Calculate the average of the warning flag for each year, rounding the result to two decimal places, which yields the average number of warnings per error document for that year.
Here is the resulting SQL query:

WITH err_docs AS (
    SELECT d.document_id,
           d.document_year,
           CASE WHEN d.warning_message <> '' THEN 1 ELSE 0 END AS warn_flag
    FROM documents d
    JOIN states s ON d.state_id = s.state_id
    WHERE s.code = 'ERROR'
)
SELECT document_year,
       ROUND(AVG(warn_flag), 2) AS avg_warnings_per_error_doc
FROM err_docs
GROUP BY document_year;"
"Pour chaque combinaison de type de budget et de code d'état, calculez le nombre de documents et le pourcentage que cela représente du total des documents de 2024.","This query provides a breakdown of how many documents exist for each combination of budget type and document state in the year 2024, and shows what share of the total 2024 documents each combination represents.
### Step-by-Step Solution:
1. Create a Common Table Expression (CTE) named **total** that counts all documents where `document_year` equals '2024'. This gives the overall denominator for percentage calculations.
2. Join the **documents** table (aliased as `d`) with the **states** table (aliased as `s`) on the `state_id` foreign key to retrieve the human‑readable state code.
3. Filter the joined rows to keep only those from the year 2024.
4. Group the remaining rows by `d.budget_type` and `s.code` so that each group corresponds to a unique budget‑type/state combination.
5. For each group, count the rows (`COUNT(*)`) to obtain the number of documents (`docs`).
6. Compute the percentage of the total 2024 documents by dividing the group count by the total count from the CTE, multiplying by 100, and rounding to two decimal places.
Here is the resulting SQL query:

WITH total AS (
    SELECT COUNT(*) AS tot
    FROM documents
    WHERE document_year = '2024'
)
SELECT d.budget_type,
       s.code AS state_code,
       COUNT(*) AS docs,
       ROUND(100.0 * COUNT(*) / (SELECT tot FROM total), 2) AS pct_of_total
FROM documents d
JOIN states s ON d.state_id = s.state_id
WHERE d.document_year = '2024'
GROUP BY d.budget_type, s.code
ORDER BY docs DESC;"
"Quel est le nombre de documents qui ont à la fois un message d'erreur et un message d'avertissement, par année ?","The goal is to count, for each year, how many documents contain both an error message and a warning message.
### Step-by-Step Solution:
1. Join **documents** (`d`) with **states** (`s`) on `state_id` to have access to state information (though the state is not used in the final aggregation, the join mirrors the original query structure).
2. Apply a filter that keeps only rows where `d.error_message` is not an empty string **and** `d.warning_message` is not an empty string, ensuring both messages are present.
3. Group the filtered rows by `d.document_year` so that each group represents a single year.
4. Within each year group, count the rows using `COUNT(*)` to obtain the number of documents that have both messages (`docs_both`).
5. Return the year and the corresponding count.
Here is the resulting SQL query:

SELECT d.document_year,
       COUNT(*) AS docs_both
FROM documents d
JOIN states s ON d.state_id = s.state_id
WHERE d.error_message <> '' AND d.warning_message <> ''
GROUP BY d.document_year;"
"Parmi les documents au format scan, quel est le taux d'erreur (message_error non vide) par état pour l'année 2023 ?","This query calculates, for each document state, the error rate among scanned documents from 2023. The error rate is the proportion of documents that have at least one extraction result with a non‑empty `message_error`.
### Step-by-Step Solution:
1. Filter **documents** (`d`) to keep only rows where `format` equals 'scan' and `document_year` equals '2023'.
2. Join the filtered documents with **states** (`s`) on `state_id` to retrieve the state code for each document.
3. For each document, use a correlated subquery to check whether there exists at least one row in **extraction_results** (`er`) with the same `document_id` and a non‑empty `message_error`. The subquery returns 1 if such a row exists, otherwise 0.
4. Aggregate the data by `s.code` (state code). Within each state group, sum the 1/0 values from step 3 to get the total number of documents with errors.
5. Divide the error count by the total number of documents in the state (`COUNT(*)`), multiply by 100, and round to two decimal places to obtain the error rate percentage (`error_rate_pct`).
Here is the resulting SQL query:

SELECT s.code AS state_code,
       ROUND(100.0 * SUM(CASE WHEN EXISTS (SELECT 1 FROM extraction_results er WHERE er.document_id = d.document_id AND er.message_error <> '') THEN 1 ELSE 0 END) / COUNT(*), 2) AS error_rate_pct
FROM documents d
JOIN states s ON d.state_id = s.state_id
WHERE d.format = 'scan' AND d.document_year = '2023'
GROUP BY s.code;"
"Quel est le nombre moyen de pages pour les documents en état PARTIAL qui ont au moins un avertissement, par type de budget ?","This query calculates the average number of pages for documents that are in a PARTIAL processing state and have at least one warning, broken down by budget type.
### Step-by-Step Solution:
1. Join the **documents** table with the **states** table using the foreign key `state_id` to access the textual state code.
2. Filter rows where the state code equals `'PARTIAL'` and the `warning_message` column is not empty, ensuring only documents with warnings are considered.
3. Group the remaining records by the `budget_type` column to compute separate averages for each budget category.
4. Use the `AVG` aggregate on the `nb_pages` column to obtain the mean page count for each group.
5. Apply the `ROUND` function with a precision of 2 decimal places to format the average values.
Here is the resulting SQL query:

SELECT d.budget_type,
       ROUND(AVG(d.nb_pages), 2) AS avg_pages
FROM documents d
JOIN states s ON d.state_id = s.state_id
WHERE s.code = 'PARTIAL' AND d.warning_message <> ''
GROUP BY d.budget_type;"
