question,response
"Quel est le taux de documents en statut 'PARTIAL' par commune en 2024, regroupé par type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Join the documents table with the states table to filter by the 'PARTIAL' state code.
2. Apply the filter for the year 2024 using the document_year column.
3. Calculate the percentage of 'PARTIAL' documents per city and budget type by dividing the count of 'PARTIAL' documents by the total documents for that city and budget type.
4. Group the results by budget_type and city_name to aggregate the rate per commune.
Here is the resulting SQL query:

SELECT d.budget_type, d.city_name, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = '2024' AND city_name = d.city_name AND budget_type = d.budget_type) AS partial_rate FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'PARTIAL' AND d.document_year = '2024' GROUP BY d.budget_type, d.city_name"
Quels sont les documents M57_CA de 2024 avec des recettes (code D003) supérieures à la moyenne nationale de ce même code ?,"### Step-by-Step Solution:
1. Filter documents to only include M57_CA type and 2024 year.
2. Join with extraction_results to get the D003 revenue values.
3. Calculate the national average of D003 values for 2024 using a subquery.
4. Select documents where the D003 value exceeds this average, converting values to REAL for numeric comparison.
Here is the resulting SQL query:

SELECT d.document_id, d.city_name, er.value FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.mask = 'M57_CA' AND d.document_year = '2024' AND er.safir_field_id = 'D003' AND CAST(er.value AS REAL) > (SELECT AVG(CAST(value AS REAL)) FROM extraction_results WHERE safir_field_id = 'D003' AND document_year = '2024')"
"Quels sont les documents avec des dépenses (D001) inférieures à la moyenne nationale de ce même code en 2024, regroupés par commune ?","### Step-by-Step Solution:
1. Join the documents and extraction_results tables on document_id to access both document metadata and extracted values.
2. Filter for the specific safir_field_id 'D001' which represents expenses and the year 2024.
3. Calculate the national average of D001 values for 2024 using a subquery with AVG() function.
4. Identify documents where D001 value is below this average using a comparison operator.
5. Group results by city_name and count how many documents per commune meet this condition.
6. Sort the output by the count in descending order to highlight communes with most below-average expense documents.
Here is the resulting SQL query:

SELECT d.city_name, COUNT(*) AS below_avg_count FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' AND CAST(er.value AS REAL) < (SELECT AVG(CAST(value AS REAL)) FROM extraction_results WHERE safir_field_id = 'D001' AND document_year = '2024') GROUP BY d.city_name ORDER BY below_avg_count DESC"
"Quel est le nombre de documents en statut 'SUCCESS' par année, regroupé par type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Filter documents with state_id matching 'SUCCESS' by joining with the states table through a subquery.
2. Group the filtered documents by document_year and budget_type (BP/BA) to count occurrences.
3. Use COUNT(*) to calculate the number of successful documents per group.
4. Add an alias 'success_count' to the count column for clarity.
5. Sort the results by year to show temporal progression.
Here is the resulting SQL query:

SELECT document_year, budget_type, COUNT(*) AS success_count FROM documents WHERE state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY document_year, budget_type ORDER BY document_year"
"Quel est le taux de documents avec des erreurs d'extraction liées à des tableaux non détectés en 2024, regroupé par commune ?","### Step-by-Step Solution:
1. Filter documents from 2024 with warning messages containing 'tableaux non détectés' to identify extraction issues.
2. For each commune, calculate the percentage of such documents relative to total documents in that commune and year.
3. Use COUNT(*) * 100.0 / (subquery) to compute the error rate as a percentage.
4. Group results by city_name to aggregate commune-level statistics.
5. Sort the output by error_rate descending to highlight communes with highest issues.
Here is the resulting SQL query:

SELECT city_name, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = '2024' AND city_name = d.city_name) AS error_rate FROM documents d WHERE warning_message LIKE '%tableaux non détectés%' AND document_year = '2024' GROUP BY city_name ORDER BY error_rate DESC"
"Quel est le nombre de documents avec des erreurs d'extraction liées à des tableaux non détectés en 2024, regroupé par masque et type de budget ?","### Step-by-Step Solution:
1. Filter documents from 2024 using the document_year column.
2. Identify documents with the specific warning message about undetected tables using LIKE operator on warning_message.
3. Group the results by mask and budget_type to aggregate counts.
4. Count the number of documents in each group.
5. Sort the results by error_count in descending order for clarity.
Here is the resulting SQL query:

SELECT mask, budget_type, COUNT(*) AS error_count FROM documents WHERE warning_message LIKE '%tableaux non détectés%' AND document_year = '2024' GROUP BY mask, budget_type ORDER BY error_count DESC"
"Quelle est la tendance des dépenses (code D001) moyennes par commune entre 2023 et 2024, regroupé par masque ?","### Step-by-Step Solution:
1. Join documents with extraction_results on document_id to access financial field values.
2. Filter for the D001 field which represents expenses.
3. Limit data to the years 2023 and 2024 using document_year IN clause.
4. Calculate the average value for D001 as a real number for each year and mask.
5. Group results by mask and document_year to compute averages per group.
6. Sort results by mask and year for consistent output ordering.
Here is the resulting SQL query:

SELECT mask, document_year, AVG(CAST(value AS REAL)) AS avg_expenses FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.safir_field_id = 'D001' AND d.document_year IN ('2023', '2024') GROUP BY mask, document_year ORDER BY mask, document_year"
Quels sont les 5 types de documents (masque) avec le plus grand nombre d'erreurs d'extraction en 2024 ?,"### Step-by-Step Solution:
1. Identify documents from 2024 using document_year filter.
2. Find state_id values associated with 'ERROR' state from the states table.
3. Count documents with these error states grouped by their mask type.
4. Sort results by error count in descending order.
5. Limit output to the top 5 mask types with highest error counts.
Here is the resulting SQL query:

SELECT d.mask, COUNT(*) AS error_count FROM documents d WHERE d.document_year = '2024' AND d.state_id IN (SELECT state_id FROM states WHERE code = 'ERROR') GROUP BY d.mask ORDER BY error_count DESC LIMIT 5;"
"Quel est le nombre de documents en statut 'PARTIAL' par commune en 2024, regroupé par type de budget ?","### Step-by-Step Solution:
1. Filter documents from 2024 using the document_year column.
2. Identify documents with state_id matching 'PARTIAL' by joining with the states table.
3. Group results by budget_type and city_name to count partial documents per commune.
4. Sort results in descending order by the count of partial documents.
Here is the resulting SQL query:

SELECT d.budget_type, d.city_name, COUNT(*) AS partial_count FROM documents d WHERE d.document_year = '2024' AND d.state_id IN (SELECT state_id FROM states WHERE code = 'PARTIAL') GROUP BY d.budget_type, d.city_name ORDER BY partial_count DESC;"
"Quel est le taux de documents en 2024 avec au moins une extraction réussie pour le champ 'D001' (dépenses), regroupé par type de budget ?","### Step-by-Step Solution:
1. Join documents with extraction_results to find documents with successful 'D001' field extractions in 2024.
2. Count distinct documents with valid D001 values to determine successful extractions.
3. Calculate coverage rate by dividing successful documents by total 2024 documents.
4. Group results by budget_type to show rates per budget type.
Here is the resulting SQL query:

SELECT d.budget_type, COUNT(DISTINCT d.document_id) * 100.0 / (SELECT COUNT(DISTINCT document_id) FROM documents WHERE document_year = '2024') AS coverage_rate FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' AND er.safir_field_id = 'D001' AND er.value IS NOT NULL GROUP BY d.budget_type"
"Quels sont les documents de 2024 avec des avertissements liés à des sections non détectées, regroupés par commune ?","### Step-by-Step Solution:
1. Filter documents from 2024 using the document_year column.
2. Search for warning messages containing 'sections n''ont pas pu être correctement détectés' pattern.
3. Group results by city_name to count affected documents per commune.
4. Sort results in descending order by the count of affected documents.
Here is the resulting SQL query:

SELECT d.city_name, COUNT(DISTINCT d.document_id) AS count FROM documents d WHERE d.document_year = '2024' AND d.warning_message LIKE '%sections n''ont pas pu être correctement détectés%' GROUP BY d.city_name ORDER BY count DESC"
"Quel est le taux de documents en statut 'SUCCESS' en 2024, regroupé par commune et type de budget ?","### Step-by-Step Solution:
1. Filter documents from 2024 using `document_year = '2024'`.
2. Identify 'SUCCESS' state documents by joining with the `states` table where `code = 'SUCCESS'`.
3. Group results by `city_name` and `budget_type` to calculate success rates per commune and budget type.
4. Use a subquery to calculate the total documents per group for percentage calculation.
5. Multiply count by 100.0 to convert to percentage.
Here is the resulting SQL query:

SELECT d.city_name, d.budget_type, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE city_name = d.city_name AND budget_type = d.budget_type AND document_year = '2024') AS success_rate FROM documents d WHERE d.document_year = '2024' AND d.state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY d.city_name, d.budget_type"
"Quel est le nombre de documents en 2024 avec des erreurs d'extraction liées à des tableaux non détectés, regroupé par type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Filter documents from 2024 using `document_year = '2024'`.
2. Search for error/warning messages containing 'tableaux n''ont pas pu' using `LIKE` with wildcards.
3. Group results by `budget_type` to count distinct documents with extraction issues.
4. Use `COUNT(DISTINCT d.document_id)` to avoid double-counting documents with multiple issues.
Here is the resulting SQL query:

SELECT d.budget_type, COUNT(DISTINCT d.document_id) AS error_count FROM documents d WHERE d.document_year = '2024' AND (d.error_message LIKE '%tableaux n''ont pas pu être extraits%' OR d.warning_message LIKE '%tableaux n''ont pas pu être détectés%') GROUP BY d.budget_type"
"Quel est le taux de documents avec des avertissements en 2024, regroupé par masque et type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Filter documents from 2024 using `document_year = '2024'`.
2. Identify documents with non-null `warning_message` to find those with warnings.
3. Group results by `mask` and `budget_type` to calculate warning rates.
4. Use a subquery to calculate total documents per group for percentage calculation.
5. Multiply count by 100.0 to convert to percentage.
Here is the resulting SQL query:

SELECT d.mask, d.budget_type, COUNT(DISTINCT d.document_id) * 100.0 / (SELECT COUNT(DISTINCT document_id) FROM documents WHERE mask = d.mask AND budget_type = d.budget_type AND document_year = '2024') AS warning_rate FROM documents d WHERE d.document_year = '2024' AND d.warning_message IS NOT NULL GROUP BY d.mask, d.budget_type"
"Quel est le nombre de documents en statut 'PARTIAL' en 2024, regroupé par commune et masque ?","### Step-by-Step Solution:
1. Filter documents from 2024 using the document_year column.
2. Join with the states table to find documents with state code 'PARTIAL' by matching state_id.
3. Group results by city_name and mask to count documents per combination.
4. Sort the results in descending order by the count of partial documents.
Here is the resulting SQL query:

SELECT d.city_name, d.mask, COUNT(*) AS partial_count FROM documents d WHERE d.document_year = '2024' AND d.state_id IN (SELECT state_id FROM states WHERE code = 'PARTIAL') GROUP BY d.city_name, d.mask ORDER BY partial_count DESC"
Quels sont les 5 safir_fields les plus souvent associés à des erreurs d'extraction dans les documents M57_CA de 2024 ?,"### Step-by-Step Solution:
1. Join extraction_results with documents to filter M57_CA documents from 2024.
2. Filter records where message_error is not null to identify extraction errors.
3. Group by safir_field_id to count errors per field.
4. Sort in descending order by error count and limit to top 5 results.
Here is the resulting SQL query:

SELECT er.safir_field_id, COUNT(*) AS error_count FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.mask = 'M57_CA' AND d.document_year = '2024' AND er.message_error IS NOT NULL GROUP BY er.safir_field_id ORDER BY error_count DESC LIMIT 5"
"Quel est le taux de documents en statut 'SUCCESS' en 2024, regroupé par mois et type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Filter documents from 2024 with state 'SUCCESS' using state_id join.
2. Extract the month from created_at using strftime('%m', ...).
3. Calculate success rate as (count of SUCCESS documents / total documents for each budget_type) * 100.
4. Group by month and budget_type to compute rates per group.
5. Order results by month for chronological display.
Here is the resulting SQL query:

SELECT strftime('%m', d.created_at) AS month, d.budget_type, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE budget_type = d.budget_type AND document_year = '2024' AND strftime('%Y', created_at) = '2024') AS success_rate FROM documents d WHERE d.document_year = '2024' AND d.state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY month, d.budget_type ORDER BY month"
"Quels sont les documents de 2024 avec des avertissements liés à des sections non détectées, regroupés par type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Filter documents from the year 2024 using the document_year column.
2. Identify documents with warning messages containing the specific text about undetected sections using LIKE operator.
3. Group the results by budget_type (BP or BA) to count distinct documents per category.
Here is the resulting SQL query:

SELECT d.budget_type, COUNT(DISTINCT d.document_id) AS warning_count FROM documents d WHERE d.document_year = '2024' AND d.warning_message LIKE '%sections n''ont pas pu être détectées%' GROUP BY d.budget_type"
Quelle est la moyenne des recettes (code D003) pour les budgets BA en 2023 ?,"### Step-by-Step Solution:
1. Join extraction_results with documents to access both financial values and document metadata.
2. Filter for safir_field_id 'D003' (revenues) and budget_type 'BA' (annual budget) from 2023.
3. Convert the value field to REAL for accurate averaging and calculate the average.
Here is the resulting SQL query:

SELECT AVG(CAST(value AS REAL)) AS moyenne_recettes FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE safir_field_id = 'D003' AND documents.budget_type = 'BA' AND documents.document_year = '2023';"
Quel est le pourcentage des recettes (D003) par rapport aux dépenses (D001) pour chaque commune en 2024 ?,"### Step-by-Step Solution:
1. Join extraction_results with documents to access financial values and commune names.
2. Filter for 2024 documents and extract values for safir_field_id 'D003' (revenues) and 'D001' (expenses).
3. Calculate the ratio of revenues to expenses per commune using SUM with FILTER and multiply by 100 for percentage.
Here is the resulting SQL query:

SELECT documents.city_name, (SUM(CAST(value AS REAL)) FILTER (WHERE safir_field_id = 'D003') / SUM(CAST(value AS REAL)) FILTER (WHERE safir_field_id = 'D001')) * 100 AS ratio_recettes_depenses FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE documents.document_year = '2024' GROUP BY documents.city_name;"
"Quels sont les 5 communes avec les dépenses (D001) les plus élevées en 2024, triées par montant décroissant ?","### Step-by-Step Solution:
1. Join the extraction_results table with documents to access city names and document metadata.
2. Filter for the specific revenue field 'D001' and the year 2024.
3. Aggregate results by city using SUM() to calculate total expenses per city.
4. Sort the results in descending order by total expenses.
5. Limit the output to the top 5 cities.
Here is the resulting SQL query:

SELECT documents.city_name, SUM(CAST(value AS REAL)) AS total_depenses FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE safir_field_id = 'D001' AND documents.document_year = '2024' GROUP BY documents.city_name ORDER BY total_depenses DESC LIMIT 5;"
Quel est le taux de documents M57_CA avec des recettes (D003) supérieures à 10 millions d'euros en 2024 ?,"### Step-by-Step Solution:
1. Calculate the numerator by counting documents with 'M57_CA' mask and 2024 year where D003 revenue exceeds 10 million euros using a subquery.
2. Calculate the denominator by counting all 'M57_CA' documents from 2024 using a subquery.
3. Divide the two counts and multiply by 100 to get the percentage.
4. Ensure the query handles cases where no documents exist by using safe division.
Here is the resulting SQL query:

SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE mask = 'M57_CA' AND document_year = '2024') AS pourcentage FROM documents WHERE mask = 'M57_CA' AND document_year = '2024' AND (SELECT SUM(CAST(value AS REAL)) FROM extraction_results WHERE safir_field_id = 'D003' AND document_id = documents.document_id) > 10000000;"
"Quelle est la somme des recettes (D003) pour les budgets principaux (BP) en 2024, regroupée par masque ?","### Step-by-Step Solution:
1. Join extraction_results with documents to access budget type and mask information.
2. Filter for revenue field 'D003', budget type 'BP', and year 2024.
3. Group results by document mask to aggregate revenues per mask type.
4. Use SUM() to calculate total revenues for each mask category.
Here is the resulting SQL query:

SELECT documents.mask, SUM(CAST(value AS REAL)) AS total_recettes FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE safir_field_id = 'D003' AND documents.budget_type = 'BP' AND documents.document_year = '2024' GROUP BY documents.mask;"
"Quel est le nombre moyen de pages par document en 2024, regroupé par type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Filter documents from the year 2024 using the document_year column.
2. Group the filtered documents by their budget_type (BP or BA).
3. Calculate the average number of pages (nb_pages) for each budget type.
Here is the resulting SQL query:

SELECT documents.budget_type, AVG(documents.nb_pages) AS moyenne_pages FROM documents WHERE documents.document_year = '2024' GROUP BY documents.budget_type;"
Quelle est la part des dépenses (D001) dans le total des budgets (BP + BA) pour les documents M57 en 2024 ?,"### Step-by-Step Solution:
1. Join extraction_results with documents to access both financial values and document metadata.
2. Filter for M57 documents from 2024 using the mask and document_year columns.
3. Calculate total expenses (D001) and total budget (D001 + D003) using SUM with conditional filtering.
4. Compute the ratio of expenses to total budget and multiply by 100 to get a percentage.
Here is the resulting SQL query:

SELECT (SUM(CAST(value AS REAL)) FILTER (WHERE safir_field_id = 'D001') / SUM(CAST(value AS REAL)) FILTER (WHERE safir_field_id IN ('D001', 'D003'))) * 100 AS part_depenses FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE documents.mask = 'M57' AND documents.document_year = '2024';"
Quels sont les 3 types de documents (masque) avec le plus grand nombre de dépenses (D001) en 2024 ?,"### Step-by-Step Solution:
1. Join extraction_results with documents to access financial values and document metadata.
2. Filter for D001 field values from 2024 using safir_field_id and document_year.
3. Group results by document mask type (mask) and sum the values to get total expenses per mask type.
4. Sort the results in descending order by total expenses and limit to the top 3 types.
Here is the resulting SQL query:

SELECT documents.mask, SUM(CAST(value AS REAL)) AS total_depenses FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE safir_field_id = 'D001' AND documents.document_year = '2024' GROUP BY documents.mask ORDER BY total_depenses DESC LIMIT 3;"
Quel est le nombre de documents M57_CA en 2024 avec des dépenses (D001) supérieures à 3 fois la moyenne nationale de ce même code ?,"### Step-by-Step Solution:
1. Filter extraction results for 'D001' expenses in 2024 with mask 'M57_CA' and calculate total expenses per document.
2. Calculate the national average of these total expenses by averaging the per-document sums.
3. Count how many documents have expenses exceeding three times this average.
Here is the resulting SQL query:

SELECT COUNT(*) AS nombre_documents FROM (SELECT SUM(CAST(value AS REAL)) AS total_depenses FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE safir_field_id = 'D001' AND documents.mask = 'M57_CA' AND documents.document_year = '2024' GROUP BY documents.document_id) AS depenses WHERE total_depenses > 3 * (SELECT AVG(total_depenses) FROM (SELECT SUM(CAST(value AS REAL)) AS total_depenses FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE safir_field_id = 'D001' AND documents.mask = 'M57_CA' AND documents.document_year = '2024' GROUP BY documents.document_id));"
Quelle est la tendance du nombre moyen de pages par document entre 2023 et 2024 pour les masques M57_CA et M57_CFU ?,"### Step-by-Step Solution:
1. Filter documents for masks 'M57_CA' and 'M57_CFU' from years 2023 and 2024.
2. Group the filtered documents by mask and year to calculate the average number of pages per document.
3. Return the mask, year, and average page count for each group.
Here is the resulting SQL query:

SELECT documents.mask, documents.document_year, AVG(documents.nb_pages) AS moyenne_pages FROM documents WHERE documents.mask IN ('M57_CA', 'M57_CFU') AND documents.document_year IN ('2023', '2024') GROUP BY documents.mask, documents.document_year;"
"Quelle est la somme totale des recettes (D003) pour les documents M57_CA en 2024, regroupée par commune ?","### Step-by-Step Solution:
1. Join extraction_results with documents to link expense data with document metadata.
2. Filter for 'D003' revenue field, 'M57_CA' mask, and 2024 year.
3. Group results by city name and sum the numeric values to get total revenues per commune.
Here is the resulting SQL query:

SELECT documents.city_name, SUM(CAST(value AS REAL)) AS total_recettes FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE safir_field_id = 'D003' AND documents.mask = 'M57_CA' AND documents.document_year = '2024' GROUP BY documents.city_name;"
"Quel est le nombre moyen de pages par document en statut 'SUCCESS' en 2024, regroupé par type de budget ?","### Step-by-Step Solution:
1. Filter documents from 2024 using `d.document_year = '2024'`.
2. Identify documents in 'SUCCESS' state by joining with the states table or using a subquery to get the state_id for code 'SUCCESS'.
3. Group results by budget_type (BP/BA) to calculate the average number of pages per document.
Here is the resulting SQL query:

SELECT d.budget_type, AVG(d.nb_pages) AS avg_pages FROM documents d WHERE d.document_year = '2024' AND d.state_id = (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY d.budget_type;"
"Quels sont les documents avec des avertissements liés à des sections non détectées en 2024, regroupés par type de budget ?","### Step-by-Step Solution:
1. Filter documents from 2024 using `d.document_year = '2024'`.
2. Search for warning messages containing 'sections non détectées' using `LIKE` with wildcards.
3. Group results by budget_type to count how many documents have this specific warning.
Here is the resulting SQL query:

SELECT d.budget_type, COUNT(*) AS warning_count FROM documents d WHERE d.document_year = '2024' AND d.warning_message LIKE '%sections non détectées%' GROUP BY d.budget_type;"
"Quelle est l'évolution du nombre de documents en statut 'SUCCESS' entre 2023 et 2024, regroupé par type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Join documents with states table to filter only 'SUCCESS' state entries using `s.code = 'SUCCESS'`.
2. Restrict to years 2023 and 2024 with `d.document_year IN ('2023', '2024')`.
3. Group by budget_type and document_year to count documents per year and budget type.
4. Order results by budget_type and year for clarity.
Here is the resulting SQL query:

SELECT d.budget_type, d.document_year, COUNT(*) AS count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.document_year IN ('2023', '2024') GROUP BY d.budget_type, d.document_year ORDER BY d.budget_type, d.document_year"
"Quelle est la moyenne des dépenses (code D001) par commune en 2023 et en 2024, regroupée par masque ?","### Step-by-Step Solution:
1. Join the documents and extraction_results tables on document_id to link financial data with document metadata.
2. Filter for the specific expense field (D001) and years 2023-2024 using WHERE clause.
3. Group results by document mask and year to calculate averages per category.
4. Use AVG() with CAST to convert text values to real numbers for accurate calculations.
5. Sort results by mask and year for readability.
Here is the resulting SQL query:

SELECT d.mask, d.document_year, AVG(CAST(er.value AS REAL)) AS avg_expenses FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.safir_field_id = 'D001' AND d.document_year IN ('2023', '2024') GROUP BY d.mask, d.document_year ORDER BY d.mask, d.document_year"
Quels sont les 5 communes avec la plus forte croissance de recettes (code D003) entre 2023 et 2024 ?,"### Step-by-Step Solution:
1. Create two CTEs (d23 and d24) to calculate total revenues (D003) for 2023 and 2024 per city.
2. Join the CTEs on city_name to compare year-over-year changes.
3. Calculate growth percentage using (2024-2023)/2023 * 100 formula.
4. Sort by growth percentage descending and limit to top 5 results.
5. Use SUM() with CAST to handle text-based numeric values properly.
Here is the resulting SQL query:

WITH d23 AS (SELECT d.city_name, SUM(CAST(er.value AS REAL)) AS total_2023 FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.safir_field_id = 'D003' AND d.document_year = '2023' GROUP BY d.city_name), d24 AS (SELECT d.city_name, SUM(CAST(er.value AS REAL)) AS total_2024 FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.safir_field_id = 'D003' AND d.document_year = '2024' GROUP BY d.city_name) SELECT d24.city_name, (d24.total_2024 - d23.total_2023)/d23.total_2023 * 100 AS growth_percent FROM d24 JOIN d23 ON d24.city_name = d23.city_name ORDER BY growth_percent DESC LIMIT 5"
Quelle est la somme totale des dépenses (D001) pour les budgets principaux (BP) en 2023 et 2024 ?,"### Step-by-Step Solution:
1. Join documents and extraction_results tables on document_id to access budget type and financial data.
2. Filter for expense field (D001), budget type 'BP', and years 2023-2024.
3. Aggregate total expenses using SUM() with CAST to convert text values to real numbers.
4. Group results by document_year to show totals per year.
5. Sort results chronologically by year.
Here is the resulting SQL query:

SELECT d.document_year, SUM(CAST(er.value AS REAL)) AS total_expenses FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.safir_field_id = 'D001' AND d.budget_type = 'BP' AND d.document_year IN ('2023', '2024') GROUP BY d.document_year ORDER BY d.document_year"
Quelle est l'évolution du nombre de pages moyennes par document entre 2023 et 2024 pour les masques M57_CA et M57_CFU ?,"### Step-by-Step Solution:
1. Identify the relevant table: The 'documents' table contains the 'nb_pages' column and 'document_year' for filtering by year.
2. Filter by document type: Use WHERE clause to select only 'M57_CA' and 'M57_CFU' masks.
3. Filter by year: Include only documents from 2023 and 2024.
4. Calculate average pages: Use AVG() function on 'nb_pages' grouped by mask and year.
5. Sort results: Order by mask and year for clarity.
Here is the resulting SQL query:

SELECT d.mask, d.document_year, AVG(d.nb_pages) AS avg_pages FROM documents d WHERE d.mask IN ('M57_CA', 'M57_CFU') AND d.document_year IN ('2023', '2024') GROUP BY d.mask, d.document_year ORDER BY d.mask, d.document_year"
"Quels sont les types de documents (masque) avec le plus grand nombre de documents en statut 'PARTIAL' en 2024, regroupés par type de budget ?","### Step-by-Step Solution:
1. Identify the relevant tables: 'documents' for document data and 'states' for status information.
2. Join documents with states: Match on state_id to access the 'code' column for filtering 'PARTIAL' status.
3. Filter by year and status: Select only 2024 documents with 'PARTIAL' status.
4. Group by budget type and mask: Count documents per combination of budget type and mask.
5. Sort by count descending: Display results from most to least common.
Here is the resulting SQL query:

SELECT d.budget_type, d.mask, COUNT(*) AS partial_count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'PARTIAL' AND d.document_year = '2024' GROUP BY d.budget_type, d.mask ORDER BY partial_count DESC"
Quelle est la part des recettes (D003) dans le total des budgets (BP + BA) pour les documents M57 en 2024 ?,"### Step-by-Step Solution:
1. Identify relevant tables: 'documents' for filtering by mask/year and 'extraction_results' for financial field values.
2. Join documents with extraction_results: Match on document_id to access financial field values.
3. Filter by mask and year: Select only 'M57' documents from 2024.
4. Calculate revenue ratio: Use SUM() with CASE statements to compute D003 as numerator and total of D001+D003 as denominator.
5. Format as percentage: Multiply by 100 to express as a percentage.
Here is the resulting SQL query:

SELECT (SUM(CASE WHEN er.safir_field_id = 'D003' THEN CAST(er.value AS REAL) END) / SUM(CASE WHEN er.safir_field_id IN ('D001', 'D003') THEN CAST(er.value AS REAL) END)) * 100 AS revenue_ratio FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.mask = 'M57' AND d.document_year = '2024'"
Quels sont les documents M57_CA de 2024 avec des recettes (D003) supérieures à la moyenne nationale de ce même code ?,"### Step-by-Step Solution:
1. Filter documents to only include M57_CA type and 2024 year.
2. Join with extraction_results to get D003 revenue values.
3. Calculate national average of D003 values for 2024 using subquery.
4. Compare each document's D003 value against this average.
5. Return only documents where D003 exceeds the average.
Here is the resulting SQL query:

SELECT d.document_id, er.value FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.mask = 'M57_CA' AND d.document_year = '2024' AND er.safir_field_id = 'D003' AND CAST(er.value AS REAL) > (SELECT AVG(CAST(value AS REAL)) FROM extraction_results WHERE safir_field_id = 'D003' AND document_year = '2024')"
"Quel est le nombre de documents en statut 'SUCCESS' en 2024, regroupé par commune et type de budget ?","### Step-by-Step Solution:
1. Join documents with states table to access state codes.
2. Filter for SUCCESS state and 2024 documents.
3. Group results by city name and budget type.
4. Count number of documents in each group.
5. Sort results by city name and budget type.
Here is the resulting SQL query:

SELECT d.city_name, d.budget_type, COUNT(*) AS success_count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.document_year = '2024' GROUP BY d.city_name, d.budget_type ORDER BY d.city_name, d.budget_type"
"Quels sont les documents avec des erreurs d'extraction liées à des tableaux non détectés en 2024, regroupés par type de budget ?","### Step-by-Step Solution:
1. Filter 2024 documents with error messages containing 'tableaux n''ont pas pu être extraits'.
2. Group results by budget type (BP or BA).
3. Count number of documents in each budget type group.
4. Sort results by error count in descending order.
Here is the resulting SQL query:

SELECT d.budget_type, COUNT(*) AS error_count FROM documents d WHERE d.document_year = '2024' AND d.error_message LIKE '%tableaux n''ont pas pu être extraits%' GROUP BY d.budget_type ORDER BY error_count DESC"
"Quelle est la tendance des dépenses (D001) moyennes par commune entre 2023 et 2024, regroupée par masque ?","### Step-by-Step Solution:
1. Join the documents and extraction_results tables on document_id to access both document metadata and extracted values.
2. Filter for the specific safir_field_id 'D001' which represents expenses, and limit to years 2023 and 2024.
3. Group results by mask and city_name to calculate average expenses per commune/mask combination.
4. Use AVG() with CAST to convert text values to real numbers for accurate averaging.
5. Sort results by mask and city_name for organized presentation.
Here is the resulting SQL query:

SELECT d.mask, d.city_name, AVG(CAST(er.value AS REAL)) AS avg_expenses FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.safir_field_id = 'D001' AND d.document_year IN ('2023', '2024') GROUP BY d.mask, d.city_name ORDER BY d.mask, d.city_name"
